"""time""","""serial""","number_of_people"
2019-10-18 04:00:00,"0000000006dd41f6",0
2019-10-18 04:00:00,"000000000f4919c9",0
2019-10-18 04:00:00,"0000000019fb59c4",0
2019-10-18 04:00:00,"00000000342570c2",4
2019-10-18 04:00:00,"0000000038bf9618",0
2019-10-18 04:00:00,"0000000038d83d41",0
2019-10-18 04:00:00,"000000004ef3150d",26
2019-10-18 04:00:00,"0000000053c6c2be",0
2019-10-18 04:00:00,"00000000675d5200",6
2019-10-18 04:00:00,"000000006b087f40",0
2019-10-18 04:00:00,"000000006b44cce7",0
2019-10-18 04:00:00,"0000000074f765a7",0
2019-10-18 04:00:00,"000000007b5207b6",4
2019-10-18 04:00:00,"0000000096918cfa",0
2019-10-18 04:00:00,"00000000a53ed894",0
2019-10-18 04:00:00,"00000000aa852af1",13
2019-10-18 04:00:00,"00000000afef4555",0
2019-10-18 04:00:00,"00000000b33a8357",0
2019-10-18 04:00:00,"00000000cd16b8ef",0
2019-10-18 04:00:00,"00000000d747f075",0
2019-10-18 04:00:00,"00000000e8a064a4",0
2019-10-18 04:00:00,"00000000f1124bca",1
2019-10-18 04:00:00,"00000000fb7600be",0
2019-10-18 04:00:00,"00000000fdda10fe",20
2019-10-18 04:00:00,"00000000fffb8cf0",0
2019-10-18 05:00:00,"0000000006dd41f6",0
2019-10-18 05:00:00,"000000000f4919c9",0
2019-10-18 05:00:00,"0000000019fb59c4",0
2019-10-18 05:00:00,"00000000342570c2",4
2019-10-18 05:00:00,"0000000038bf9618",0
2019-10-18 05:00:00,"0000000038d83d41",0
2019-10-18 05:00:00,"000000004ef3150d",57
2019-10-18 05:00:00,"0000000053c6c2be",0
2019-10-18 05:00:00,"00000000675d5200",20
2019-10-18 05:00:00,"000000006b087f40",0
2019-10-18 05:00:00,"000000006b44cce7",0
2019-10-18 05:00:00,"0000000074f765a7",0
2019-10-18 05:00:00,"000000007b5207b6",14
2019-10-18 05:00:00,"0000000096918cfa",0
2019-10-18 05:00:00,"00000000a53ed894",0
2019-10-18 05:00:00,"00000000aa852af1",18
2019-10-18 05:00:00,"00000000afef4555",0
2019-10-18 05:00:00,"00000000b33a8357",0
2019-10-18 05:00:00,"00000000cd16b8ef",0
2019-10-18 05:00:00,"00000000d747f075",0
2019-10-18 05:00:00,"00000000e8a064a4",0
2019-10-18 05:00:00,"00000000f1124bca",1
2019-10-18 05:00:00,"00000000fb7600be",0
2019-10-18 05:00:00,"00000000fdda10fe",25
2019-10-18 05:00:00,"00000000fffb8cf0",0
2019-10-18 06:00:00,"0000000006dd41f6",0
2019-10-18 06:00:00,"000000000f4919c9",0
2019-10-18 06:00:00,"0000000019fb59c4",0
2019-10-18 06:00:00,"00000000342570c2",7
2019-10-18 06:00:00,"0000000038bf9618",0
2019-10-18 06:00:00,"0000000038d83d41",0
2019-10-18 06:00:00,"000000004ef3150d",65
2019-10-18 06:00:00,"0000000053c6c2be",0
2019-10-18 06:00:00,"00000000675d5200",11
2019-10-18 06:00:00,"000000006b087f40",0
2019-10-18 06:00:00,"000000006b44cce7",0
2019-10-18 06:00:00,"0000000074f765a7",0
2019-10-18 06:00:00,"000000007b5207b6",14
2019-10-18 06:00:00,"0000000096918cfa",0
2019-10-18 06:00:00,"00000000a53ed894",0
2019-10-18 06:00:00,"00000000aa852af1",20
2019-10-18 06:00:00,"00000000afef4555",0
2019-10-18 06:00:00,"00000000b33a8357",0
2019-10-18 06:00:00,"00000000cd16b8ef",0
2019-10-18 06:00:00,"00000000d747f075",0
2019-10-18 06:00:00,"00000000e8a064a4",0
2019-10-18 06:00:00,"00000000f1124bca",1
2019-10-18 06:00:00,"00000000fb7600be",0
2019-10-18 06:00:00,"00000000fdda10fe",18
2019-10-18 06:00:00,"00000000fffb8cf0",0
2019-10-18 07:00:00,"0000000006dd41f6",0
2019-10-18 07:00:00,"000000000f4919c9",0
2019-10-18 07:00:00,"0000000019fb59c4",0
2019-10-18 07:00:00,"00000000342570c2",7
2019-10-18 07:00:00,"0000000038bf9618",0
2019-10-18 07:00:00,"0000000038d83d41",0
2019-10-18 07:00:00,"000000004ef3150d",20
2019-10-18 07:00:00,"0000000053c6c2be",0
2019-10-18 07:00:00,"00000000675d5200",24
2019-10-18 07:00:00,"000000006b087f40",0
2019-10-18 07:00:00,"000000006b44cce7",0
2019-10-18 07:00:00,"0000000074f765a7",0
2019-10-18 07:00:00,"000000007b5207b6",35
2019-10-18 07:00:00,"0000000096918cfa",0
2019-10-18 07:00:00,"00000000a53ed894",0
2019-10-18 07:00:00,"00000000aa852af1",36
2019-10-18 07:00:00,"00000000afef4555",0
2019-10-18 07:00:00,"00000000b33a8357",0
2019-10-18 07:00:00,"00000000cd16b8ef",0
2019-10-18 07:00:00,"00000000d747f075",0
2019-10-18 07:00:00,"00000000e8a064a4",0
2019-10-18 07:00:00,"00000000f1124bca",41
2019-10-18 07:00:00,"00000000fb7600be",0
2019-10-18 07:00:00,"00000000fdda10fe",37
2019-10-18 07:00:00,"00000000fffb8cf0",0
2019-10-18 08:00:00,"0000000006dd41f6",0
2019-10-18 08:00:00,"000000000f4919c9",0
2019-10-18 08:00:00,"0000000019fb59c4",0
2019-10-18 08:00:00,"00000000342570c2",10
2019-10-18 08:00:00,"0000000038bf9618",0
2019-10-18 08:00:00,"0000000038d83d41",0
2019-10-18 08:00:00,"000000004ef3150d",14
2019-10-18 08:00:00,"0000000053c6c2be",0
2019-10-18 08:00:00,"00000000675d5200",56
2019-10-18 08:00:00,"000000006b087f40",0
2019-10-18 08:00:00,"000000006b44cce7",0
2019-10-18 08:00:00,"0000000074f765a7",0
2019-10-18 08:00:00,"000000007b5207b6",29
2019-10-18 08:00:00,"0000000096918cfa",0
2019-10-18 08:00:00,"00000000a53ed894",0
2019-10-18 08:00:00,"00000000aa852af1",47
2019-10-18 08:00:00,"00000000afef4555",0
2019-10-18 08:00:00,"00000000b33a8357",0
2019-10-18 08:00:00,"00000000cd16b8ef",0
2019-10-18 08:00:00,"00000000d747f075",0
2019-10-18 08:00:00,"00000000e8a064a4",0
2019-10-18 08:00:00,"00000000f1124bca",13
2019-10-18 08:00:00,"00000000fb7600be",0
2019-10-18 08:00:00,"00000000fdda10fe",43
2019-10-18 08:00:00,"00000000fffb8cf0",0
2019-10-18 09:00:00,"0000000006dd41f6",0
2019-10-18 09:00:00,"000000000f4919c9",0
2019-10-18 09:00:00,"0000000019fb59c4",0
2019-10-18 09:00:00,"00000000342570c2",6
2019-10-18 09:00:00,"0000000038bf9618",0
2019-10-18 09:00:00,"0000000038d83d41",0
2019-10-18 09:00:00,"000000004ef3150d",2
2019-10-18 09:00:00,"0000000053c6c2be",0
2019-10-18 09:00:00,"00000000675d5200",57
2019-10-18 09:00:00,"000000006b087f40",0
2019-10-18 09:00:00,"000000006b44cce7",0
2019-10-18 09:00:00,"0000000074f765a7",0
2019-10-18 09:00:00,"000000007b5207b6",42
2019-10-18 09:00:00,"0000000096918cfa",0
2019-10-18 09:00:00,"00000000a53ed894",0
2019-10-18 09:00:00,"00000000aa852af1",52
2019-10-18 09:00:00,"00000000afef4555",0
2019-10-18 09:00:00,"00000000b33a8357",0
2019-10-18 09:00:00,"00000000cd16b8ef",0
2019-10-18 09:00:00,"00000000d747f075",0
2019-10-18 09:00:00,"00000000e8a064a4",0
2019-10-18 09:00:00,"00000000f1124bca",5
2019-10-18 09:00:00,"00000000fb7600be",0
2019-10-18 09:00:00,"00000000fdda10fe",46
2019-10-18 09:00:00,"00000000fffb8cf0",0
2019-10-18 10:00:00,"0000000006dd41f6",0
2019-10-18 10:00:00,"000000000f4919c9",0
2019-10-18 10:00:00,"0000000019fb59c4",0
2019-10-18 10:00:00,"00000000342570c2",7
2019-10-18 10:00:00,"0000000038bf9618",0
2019-10-18 10:00:00,"0000000038d83d41",0
2019-10-18 10:00:00,"000000004ef3150d",0
2019-10-18 10:00:00,"0000000053c6c2be",0
2019-10-18 10:00:00,"00000000675d5200",60
2019-10-18 10:00:00,"000000006b087f40",0
2019-10-18 10:00:00,"000000006b44cce7",0
2019-10-18 10:00:00,"0000000074f765a7",0
2019-10-18 10:00:00,"000000007b5207b6",43
2019-10-18 10:00:00,"0000000096918cfa",0
2019-10-18 10:00:00,"00000000a53ed894",0
2019-10-18 10:00:00,"00000000aa852af1",47
2019-10-18 10:00:00,"00000000afef4555",0
2019-10-18 10:00:00,"00000000b33a8357",0
2019-10-18 10:00:00,"00000000cd16b8ef",0
2019-10-18 10:00:00,"00000000d747f075",0
2019-10-18 10:00:00,"00000000e8a064a4",0
2019-10-18 10:00:00,"00000000f1124bca",6
2019-10-18 10:00:00,"00000000fb7600be",0
2019-10-18 10:00:00,"00000000fdda10fe",44
2019-10-18 10:00:00,"00000000fffb8cf0",0
2019-10-18 11:00:00,"0000000006dd41f6",0
2019-10-18 11:00:00,"000000000f4919c9",0
2019-10-18 11:00:00,"0000000019fb59c4",0
2019-10-18 11:00:00,"00000000342570c2",8
2019-10-18 11:00:00,"0000000038bf9618",0
2019-10-18 11:00:00,"0000000038d83d41",0
2019-10-18 11:00:00,"000000004ef3150d",0
2019-10-18 11:00:00,"0000000053c6c2be",0
2019-10-18 11:00:00,"00000000675d5200",50
2019-10-18 11:00:00,"000000006b087f40",0
2019-10-18 11:00:00,"000000006b44cce7",0
2019-10-18 11:00:00,"0000000074f765a7",0
2019-10-18 11:00:00,"000000007b5207b6",44
2019-10-18 11:00:00,"0000000096918cfa",0
2019-10-18 11:00:00,"00000000a53ed894",0
2019-10-18 11:00:00,"00000000aa852af1",45
2019-10-18 11:00:00,"00000000afef4555",0
2019-10-18 11:00:00,"00000000b33a8357",0
2019-10-18 11:00:00,"00000000cd16b8ef",0
2019-10-18 11:00:00,"00000000d747f075",0
2019-10-18 11:00:00,"00000000e8a064a4",0
2019-10-18 11:00:00,"00000000f1124bca",24
2019-10-18 11:00:00,"00000000fb7600be",0
2019-10-18 11:00:00,"00000000fdda10fe",40
2019-10-18 11:00:00,"00000000fffb8cf0",0
2019-10-18 12:00:00,"0000000006dd41f6",0
2019-10-18 12:00:00,"000000000f4919c9",0
2019-10-18 12:00:00,"0000000019fb59c4",0
2019-10-18 12:00:00,"00000000342570c2",8
2019-10-18 12:00:00,"0000000038bf9618",0
2019-10-18 12:00:00,"0000000038d83d41",0
2019-10-18 12:00:00,"000000004ef3150d",0
2019-10-18 12:00:00,"0000000053c6c2be",0
2019-10-18 12:00:00,"00000000675d5200",53
2019-10-18 12:00:00,"000000006b087f40",0
2019-10-18 12:00:00,"000000006b44cce7",0
2019-10-18 12:00:00,"0000000074f765a7",0
2019-10-18 12:00:00,"000000007b5207b6",38
2019-10-18 12:00:00,"0000000096918cfa",0
2019-10-18 12:00:00,"00000000a53ed894",0
2019-10-18 12:00:00,"00000000aa852af1",45
2019-10-18 12:00:00,"00000000afef4555",0
2019-10-18 12:00:00,"00000000b33a8357",0
2019-10-18 12:00:00,"00000000cd16b8ef",0
2019-10-18 12:00:00,"00000000d747f075",0
2019-10-18 12:00:00,"00000000e8a064a4",0
2019-10-18 12:00:00,"00000000f1124bca",76
2019-10-18 12:00:00,"00000000fb7600be",0
2019-10-18 12:00:00,"00000000fdda10fe",42
2019-10-18 12:00:00,"00000000fffb8cf0",0
2019-10-18 13:00:00,"0000000006dd41f6",0
2019-10-18 13:00:00,"000000000f4919c9",0
2019-10-18 13:00:00,"0000000019fb59c4",0
2019-10-18 13:00:00,"00000000342570c2",7
2019-10-18 13:00:00,"0000000038bf9618",0
2019-10-18 13:00:00,"0000000038d83d41",0
2019-10-18 13:00:00,"000000004ef3150d",0
2019-10-18 13:00:00,"0000000053c6c2be",0
2019-10-18 13:00:00,"00000000675d5200",47
2019-10-18 13:00:00,"000000006b087f40",0
2019-10-18 13:00:00,"000000006b44cce7",0
2019-10-18 13:00:00,"0000000074f765a7",0
2019-10-18 13:00:00,"000000007b5207b6",32
2019-10-18 13:00:00,"0000000096918cfa",0
2019-10-18 13:00:00,"00000000a53ed894",0
2019-10-18 13:00:00,"00000000aa852af1",31
2019-10-18 13:00:00,"00000000afef4555",0
2019-10-18 13:00:00,"00000000b33a8357",0
2019-10-18 13:00:00,"00000000cd16b8ef",0
2019-10-18 13:00:00,"00000000d747f075",0
2019-10-18 13:00:00,"00000000e8a064a4",0
2019-10-18 13:00:00,"00000000f1124bca",60
2019-10-18 13:00:00,"00000000fb7600be",0
2019-10-18 13:00:00,"00000000fdda10fe",35
2019-10-18 13:00:00,"00000000fffb8cf0",0
2019-10-18 14:00:00,"0000000006dd41f6",0
2019-10-18 14:00:00,"000000000f4919c9",0
2019-10-18 14:00:00,"0000000019fb59c4",0
2019-10-18 14:00:00,"00000000342570c2",6
2019-10-18 14:00:00,"0000000038bf9618",0
2019-10-18 14:00:00,"0000000038d83d41",0
2019-10-18 14:00:00,"000000004ef3150d",0
2019-10-18 14:00:00,"0000000053c6c2be",0
2019-10-18 14:00:00,"00000000675d5200",35
2019-10-18 14:00:00,"000000006b087f40",0
2019-10-18 14:00:00,"000000006b44cce7",0
2019-10-18 14:00:00,"0000000074f765a7",0
2019-10-18 14:00:00,"000000007b5207b6",32
2019-10-18 14:00:00,"0000000096918cfa",0
2019-10-18 14:00:00,"00000000a53ed894",0
2019-10-18 14:00:00,"00000000aa852af1",26
2019-10-18 14:00:00,"00000000afef4555",0
2019-10-18 14:00:00,"00000000b33a8357",0
2019-10-18 14:00:00,"00000000cd16b8ef",0
2019-10-18 14:00:00,"00000000d747f075",0
2019-10-18 14:00:00,"00000000e8a064a4",0
2019-10-18 14:00:00,"00000000f1124bca",3
2019-10-18 14:00:00,"00000000fb7600be",0
2019-10-18 14:00:00,"00000000fdda10fe",44
2019-10-18 14:00:00,"00000000fffb8cf0",0
2019-10-18 15:00:00,"0000000006dd41f6",0
2019-10-18 15:00:00,"000000000f4919c9",0
2019-10-18 15:00:00,"0000000019fb59c4",0
2019-10-18 15:00:00,"00000000342570c2",5
2019-10-18 15:00:00,"0000000038bf9618",0
2019-10-18 15:00:00,"0000000038d83d41",0
2019-10-18 15:00:00,"000000004ef3150d",0
2019-10-18 15:00:00,"0000000053c6c2be",0
2019-10-18 15:00:00,"00000000675d5200",23
2019-10-18 15:00:00,"000000006b087f40",0
2019-10-18 15:00:00,"000000006b44cce7",0
2019-10-18 15:00:00,"0000000074f765a7",0
2019-10-18 15:00:00,"000000007b5207b6",9
2019-10-18 15:00:00,"0000000096918cfa",0
2019-10-18 15:00:00,"00000000a53ed894",0
2019-10-18 15:00:00,"00000000aa852af1",27
2019-10-18 15:00:00,"00000000afef4555",0
2019-10-18 15:00:00,"00000000b33a8357",0
2019-10-18 15:00:00,"00000000cd16b8ef",0
2019-10-18 15:00:00,"00000000d747f075",0
2019-10-18 15:00:00,"00000000e8a064a4",0
2019-10-18 15:00:00,"00000000f1124bca",3
2019-10-18 15:00:00,"00000000fb7600be",0
2019-10-18 15:00:00,"00000000fdda10fe",54
2019-10-18 15:00:00,"00000000fffb8cf0",0
2019-10-18 16:00:00,"0000000006dd41f6",0
2019-10-18 16:00:00,"000000000f4919c9",0
2019-10-18 16:00:00,"0000000019fb59c4",0
2019-10-18 16:00:00,"00000000342570c2",5
2019-10-18 16:00:00,"0000000038bf9618",0
2019-10-18 16:00:00,"0000000038d83d41",0
2019-10-18 16:00:00,"000000004ef3150d",0
2019-10-18 16:00:00,"0000000053c6c2be",0
2019-10-18 16:00:00,"00000000675d5200",12
2019-10-18 16:00:00,"000000006b087f40",0
2019-10-18 16:00:00,"000000006b44cce7",0
2019-10-18 16:00:00,"0000000074f765a7",0
2019-10-18 16:00:00,"000000007b5207b6",4
2019-10-18 16:00:00,"0000000096918cfa",0
2019-10-18 16:00:00,"00000000a53ed894",0
2019-10-18 16:00:00,"00000000aa852af1",47
2019-10-18 16:00:00,"00000000afef4555",0
2019-10-18 16:00:00,"00000000b33a8357",0
2019-10-18 16:00:00,"00000000cd16b8ef",0
2019-10-18 16:00:00,"00000000d747f075",0
2019-10-18 16:00:00,"00000000e8a064a4",0
2019-10-18 16:00:00,"00000000f1124bca",3
2019-10-18 16:00:00,"00000000fb7600be",0
2019-10-18 16:00:00,"00000000fdda10fe",51
2019-10-18 16:00:00,"00000000fffb8cf0",0
2019-10-18 17:00:00,"0000000006dd41f6",0
2019-10-18 17:00:00,"000000000f4919c9",0
2019-10-18 17:00:00,"0000000019fb59c4",0
2019-10-18 17:00:00,"00000000342570c2",5
2019-10-18 17:00:00,"0000000038bf9618",0
2019-10-18 17:00:00,"0000000038d83d41",0
2019-10-18 17:00:00,"000000004ef3150d",0
2019-10-18 17:00:00,"0000000053c6c2be",0
2019-10-18 17:00:00,"00000000675d5200",4
2019-10-18 17:00:00,"000000006b087f40",0
2019-10-18 17:00:00,"000000006b44cce7",0
2019-10-18 17:00:00,"0000000074f765a7",0
2019-10-18 17:00:00,"000000007b5207b6",2
2019-10-18 17:00:00,"0000000096918cfa",0
2019-10-18 17:00:00,"00000000a53ed894",0
2019-10-18 17:00:00,"00000000aa852af1",48
2019-10-18 17:00:00,"00000000afef4555",0
2019-10-18 17:00:00,"00000000b33a8357",0
2019-10-18 17:00:00,"00000000cd16b8ef",0
2019-10-18 17:00:00,"00000000d747f075",0
2019-10-18 17:00:00,"00000000e8a064a4",0
2019-10-18 17:00:00,"00000000f1124bca",2
2019-10-18 17:00:00,"00000000fb7600be",0
2019-10-18 17:00:00,"00000000fdda10fe",48
2019-10-18 17:00:00,"00000000fffb8cf0",0
2019-10-18 18:00:00,"0000000006dd41f6",0
2019-10-18 18:00:00,"000000000f4919c9",0
2019-10-18 18:00:00,"0000000019fb59c4",0
2019-10-18 18:00:00,"00000000342570c2",4
2019-10-18 18:00:00,"0000000038bf9618",0
2019-10-18 18:00:00,"0000000038d83d41",0
2019-10-18 18:00:00,"000000004ef3150d",0
2019-10-18 18:00:00,"0000000053c6c2be",0
2019-10-18 18:00:00,"00000000675d5200",3
2019-10-18 18:00:00,"000000006b087f40",0
2019-10-18 18:00:00,"000000006b44cce7",0
2019-10-18 18:00:00,"0000000074f765a7",0
2019-10-18 18:00:00,"000000007b5207b6",3
2019-10-18 18:00:00,"0000000096918cfa",0
2019-10-18 18:00:00,"00000000a53ed894",0
2019-10-18 18:00:00,"00000000aa852af1",32
2019-10-18 18:00:00,"00000000afef4555",0
2019-10-18 18:00:00,"00000000b33a8357",0
2019-10-18 18:00:00,"00000000cd16b8ef",0
2019-10-18 18:00:00,"00000000d747f075",0
2019-10-18 18:00:00,"00000000e8a064a4",0
2019-10-18 18:00:00,"00000000f1124bca",2
2019-10-18 18:00:00,"00000000fb7600be",0
2019-10-18 18:00:00,"00000000fdda10fe",31
2019-10-18 18:00:00,"00000000fffb8cf0",0
2019-10-18 19:00:00,"0000000006dd41f6",0
2019-10-18 19:00:00,"000000000f4919c9",0
2019-10-18 19:00:00,"0000000019fb59c4",0
2019-10-18 19:00:00,"00000000342570c2",4
2019-10-18 19:00:00,"0000000038bf9618",0
2019-10-18 19:00:00,"0000000038d83d41",0
2019-10-18 19:00:00,"000000004ef3150d",0
2019-10-18 19:00:00,"0000000053c6c2be",0
2019-10-18 19:00:00,"00000000675d5200",6
2019-10-18 19:00:00,"000000006b087f40",0
2019-10-18 19:00:00,"000000006b44cce7",0
2019-10-18 19:00:00,"0000000074f765a7",0
2019-10-18 19:00:00,"000000007b5207b6",2
2019-10-18 19:00:00,"0000000096918cfa",0
2019-10-18 19:00:00,"00000000a53ed894",0
2019-10-18 19:00:00,"00000000aa852af1",18
2019-10-18 19:00:00,"00000000afef4555",0
2019-10-18 19:00:00,"00000000b33a8357",0
2019-10-18 19:00:00,"00000000cd16b8ef",0
2019-10-18 19:00:00,"00000000d747f075",0
2019-10-18 19:00:00,"00000000e8a064a4",0
2019-10-18 19:00:00,"00000000f1124bca",2
2019-10-18 19:00:00,"00000000fb7600be",0
2019-10-18 19:00:00,"00000000fdda10fe",25
2019-10-18 19:00:00,"00000000fffb8cf0",0
2019-10-18 20:00:00,"0000000006dd41f6",0
2019-10-18 20:00:00,"000000000f4919c9",0
2019-10-18 20:00:00,"0000000019fb59c4",0
2019-10-18 20:00:00,"00000000342570c2",4
2019-10-18 20:00:00,"0000000038bf9618",0
2019-10-18 20:00:00,"0000000038d83d41",0
2019-10-18 20:00:00,"000000004ef3150d",0
2019-10-18 20:00:00,"0000000053c6c2be",0
2019-10-18 20:00:00,"00000000675d5200",6
2019-10-18 20:00:00,"000000006b087f40",0
2019-10-18 20:00:00,"000000006b44cce7",0
2019-10-18 20:00:00,"0000000074f765a7",0
2019-10-18 20:00:00,"000000007b5207b6",1
2019-10-18 20:00:00,"0000000096918cfa",0
2019-10-18 20:00:00,"00000000a53ed894",0
2019-10-18 20:00:00,"00000000aa852af1",17
2019-10-18 20:00:00,"00000000afef4555",0
2019-10-18 20:00:00,"00000000b33a8357",0
2019-10-18 20:00:00,"00000000cd16b8ef",0
2019-10-18 20:00:00,"00000000d747f075",0
2019-10-18 20:00:00,"00000000e8a064a4",0
2019-10-18 20:00:00,"00000000f1124bca",2
2019-10-18 20:00:00,"00000000fb7600be",0
2019-10-18 20:00:00,"00000000fdda10fe",23
2019-10-18 20:00:00,"00000000fffb8cf0",0
2019-10-18 21:00:00,"0000000006dd41f6",0
2019-10-18 21:00:00,"000000000f4919c9",0
2019-10-18 21:00:00,"0000000019fb59c4",0
2019-10-18 21:00:00,"00000000342570c2",4
2019-10-18 21:00:00,"0000000038bf9618",0
2019-10-18 21:00:00,"0000000038d83d41",0
2019-10-18 21:00:00,"000000004ef3150d",0
2019-10-18 21:00:00,"0000000053c6c2be",0
2019-10-18 21:00:00,"00000000675d5200",4
2019-10-18 21:00:00,"000000006b087f40",0
2019-10-18 21:00:00,"000000006b44cce7",0
2019-10-18 21:00:00,"0000000074f765a7",0
2019-10-18 21:00:00,"000000007b5207b6",1
2019-10-18 21:00:00,"0000000096918cfa",0
2019-10-18 21:00:00,"00000000a53ed894",0
2019-10-18 21:00:00,"00000000aa852af1",11
2019-10-18 21:00:00,"00000000afef4555",0
2019-10-18 21:00:00,"00000000b33a8357",0
2019-10-18 21:00:00,"00000000cd16b8ef",0
2019-10-18 21:00:00,"00000000d747f075",0
2019-10-18 21:00:00,"00000000e8a064a4",0
2019-10-18 21:00:00,"00000000f1124bca",2
2019-10-18 21:00:00,"00000000fb7600be",0
2019-10-18 21:00:00,"00000000fdda10fe",16
2019-10-18 21:00:00,"00000000fffb8cf0",0
2019-10-18 22:00:00,"0000000006dd41f6",0
2019-10-18 22:00:00,"000000000f4919c9",0
2019-10-18 22:00:00,"0000000019fb59c4",0
2019-10-18 22:00:00,"00000000342570c2",4
2019-10-18 22:00:00,"0000000038bf9618",0
2019-10-18 22:00:00,"0000000038d83d41",0
2019-10-18 22:00:00,"000000004ef3150d",0
2019-10-18 22:00:00,"0000000053c6c2be",0
2019-10-18 22:00:00,"00000000675d5200",4
2019-10-18 22:00:00,"000000006b087f40",0
2019-10-18 22:00:00,"000000006b44cce7",0
2019-10-18 22:00:00,"0000000074f765a7",0
2019-10-18 22:00:00,"000000007b5207b6",2
2019-10-18 22:00:00,"0000000096918cfa",0
2019-10-18 22:00:00,"00000000a53ed894",0
2019-10-18 22:00:00,"00000000aa852af1",10
2019-10-18 22:00:00,"00000000afef4555",0
2019-10-18 22:00:00,"00000000b33a8357",0
2019-10-18 22:00:00,"00000000cd16b8ef",0
2019-10-18 22:00:00,"00000000d747f075",0
2019-10-18 22:00:00,"00000000e8a064a4",0
2019-10-18 22:00:00,"00000000f1124bca",2
2019-10-18 22:00:00,"00000000fb7600be",0
2019-10-18 22:00:00,"00000000fdda10fe",17
2019-10-18 22:00:00,"00000000fffb8cf0",0
2019-10-18 23:00:00,"0000000006dd41f6",0
2019-10-18 23:00:00,"000000000f4919c9",0
2019-10-18 23:00:00,"0000000019fb59c4",0
2019-10-18 23:00:00,"00000000342570c2",4
2019-10-18 23:00:00,"0000000038bf9618",0
2019-10-18 23:00:00,"0000000038d83d41",0
2019-10-18 23:00:00,"000000004ef3150d",0
2019-10-18 23:00:00,"0000000053c6c2be",0
2019-10-18 23:00:00,"00000000675d5200",3
2019-10-18 23:00:00,"000000006b087f40",0
2019-10-18 23:00:00,"000000006b44cce7",0
2019-10-18 23:00:00,"0000000074f765a7",0
2019-10-18 23:00:00,"000000007b5207b6",2
2019-10-18 23:00:00,"0000000096918cfa",0
2019-10-18 23:00:00,"00000000a53ed894",0
2019-10-18 23:00:00,"00000000aa852af1",10
2019-10-18 23:00:00,"00000000afef4555",0
2019-10-18 23:00:00,"00000000b33a8357",0
2019-10-18 23:00:00,"00000000cd16b8ef",0
2019-10-18 23:00:00,"00000000d747f075",0
2019-10-18 23:00:00,"00000000e8a064a4",0
2019-10-18 23:00:00,"00000000f1124bca",1
2019-10-18 23:00:00,"00000000fb7600be",0
2019-10-18 23:00:00,"00000000fdda10fe",16
2019-10-18 23:00:00,"00000000fffb8cf0",0
2019-10-19 00:00:00,"0000000006dd41f6",0
2019-10-19 00:00:00,"000000000f4919c9",0
2019-10-19 00:00:00,"0000000019fb59c4",0
2019-10-19 00:00:00,"00000000342570c2",3
2019-10-19 00:00:00,"0000000038bf9618",0
2019-10-19 00:00:00,"0000000038d83d41",0
2019-10-19 00:00:00,"000000004ef3150d",0
2019-10-19 00:00:00,"0000000053c6c2be",0
2019-10-19 00:00:00,"00000000675d5200",2
2019-10-19 00:00:00,"000000006b087f40",0
2019-10-19 00:00:00,"000000006b44cce7",0
2019-10-19 00:00:00,"0000000074f765a7",0
2019-10-19 00:00:00,"000000007b5207b6",2
2019-10-19 00:00:00,"0000000096918cfa",0
2019-10-19 00:00:00,"00000000a53ed894",0
2019-10-19 00:00:00,"00000000aa852af1",7
2019-10-19 00:00:00,"00000000afef4555",0
2019-10-19 00:00:00,"00000000b33a8357",0
2019-10-19 00:00:00,"00000000cd16b8ef",0
2019-10-19 00:00:00,"00000000d747f075",0
2019-10-19 00:00:00,"00000000e8a064a4",0
2019-10-19 00:00:00,"00000000f1124bca",0
2019-10-19 00:00:00,"00000000fb7600be",0
2019-10-19 00:00:00,"00000000fdda10fe",11
2019-10-19 00:00:00,"00000000fffb8cf0",0
2019-10-19 01:00:00,"0000000006dd41f6",0
2019-10-19 01:00:00,"000000000f4919c9",0
2019-10-19 01:00:00,"0000000019fb59c4",0
2019-10-19 01:00:00,"00000000342570c2",3
2019-10-19 01:00:00,"0000000038bf9618",0
2019-10-19 01:00:00,"0000000038d83d41",0
2019-10-19 01:00:00,"000000004ef3150d",0
2019-10-19 01:00:00,"0000000053c6c2be",0
2019-10-19 01:00:00,"00000000675d5200",2
2019-10-19 01:00:00,"000000006b087f40",0
2019-10-19 01:00:00,"000000006b44cce7",0
2019-10-19 01:00:00,"0000000074f765a7",0
2019-10-19 01:00:00,"000000007b5207b6",3
2019-10-19 01:00:00,"0000000096918cfa",0
2019-10-19 01:00:00,"00000000a53ed894",0
2019-10-19 01:00:00,"00000000aa852af1",7
2019-10-19 01:00:00,"00000000afef4555",0
2019-10-19 01:00:00,"00000000b33a8357",0
2019-10-19 01:00:00,"00000000cd16b8ef",0
2019-10-19 01:00:00,"00000000d747f075",0
2019-10-19 01:00:00,"00000000e8a064a4",0
2019-10-19 01:00:00,"00000000f1124bca",0
2019-10-19 01:00:00,"00000000fb7600be",0
2019-10-19 01:00:00,"00000000fdda10fe",14
2019-10-19 01:00:00,"00000000fffb8cf0",0
2019-10-19 02:00:00,"0000000006dd41f6",0
2019-10-19 02:00:00,"000000000f4919c9",0
2019-10-19 02:00:00,"0000000019fb59c4",0
2019-10-19 02:00:00,"00000000342570c2",3
2019-10-19 02:00:00,"0000000038bf9618",0
